FILM;ID ACTEUR;PERSONNAGE;
tt0082200;nm0391843;Mr. Feeney;
tt0082200;nm0949517;Mrs. Feeney;
tt0082200;nm0212939;Plesko;
tt0082200;nm0384256;Agatha;
tt0082200;nm0045219;Delaney;
tt0082200;nm0052042;Mrs. Yablonowitz;
tt0082200;nm0523084;Poacher;
tt0080455;nm0000004;Joliet Jake;
tt0080455;nm0000101;Elwood;
tt0080455;nm0130572;Curtis;
tt0080455;nm0001006;Burton Mercer;
tt0080455;nm0258931;Prison Guard;
tt0080455;nm0909212;Prison Guard;
tt0080455;nm0505979;Prison Guard;
tt0080455;nm0000568;Corrections Officer;
tt0080455;nm0293466;Sister Mary Stigmata;
tt0080455;nm0040551;Choirmaster;
tt0080455;nm0113768;Reverend Cleophus James;
tt0080455;nm0451193;Choir Soloist;
tt0080455;nm10645338;Choir;
tt0080455;nm0148431;Trooper Daniel;
tt0080455;nm0931736;Trooper Mount;
tt0080455;nm0084196;Charming Trooper;
tt0080455;nm0000484;Trooper La Fong;
tt0080455;nm0646334;Sales Girl;
tt0078723;nm0000004;Capt. Wild Bill Kelso;
tt0078723;nm0000101;Sgt. Frank Tree;
tt0078723;nm0001852;Cpl. Chuck 'Stretch' Sitarski;
tt0078723;nm0000262;Donna Stratton;
tt0078723;nm0000885;Ward Douglas;
tt0078723;nm0308882;Joan Douglas;
tt0078723;nm0358069;Claude Crumn;
tt0078723;nm0000489;Capt. Wolfgang von Kleinschmidt;
tt0078723;nm0001513;Capt. Loomis Birkhead;
tt0078723;nm0001536;Cmdr. Akiro Mitamura;
tt0078723;nm0643105;Col. 'Madman' Maddox;
tt0078723;nm0821041;Maj. Gen. Joseph W. Stilwell;
tt0078723;nm0072569;Gas Mama (Eloise);
tt0078723;nm0108414;Macey Douglas;
tt0078723;nm0001006;Pvt. Foley;
tt0078723;nm0176879;The Patron (Dexter);
tt0078723;nm0214430;Herbie Kazlminsky;
tt0078723;nm0223738;Wally Stephens;
tt0072562;nm3594683;Themselves;
tt0072562;nm0661094;Self - Announcer;
tt0072562;nm0358669;Various;
tt0072562;nm0681902;Self - Bandleader;
tt0072562;nm0860380;Various;
tt0072562;nm1024878;Weekend Update Anchor;
tt0072562;nm0035488;Various;
tt0072562;nm0571952;Various;
tt0072562;nm5198446;Various;
tt0072562;nm5262775;Various;
tt0072562;nm1906042;Weekend Update Anchor;
tt0072562;nm1051686;Self - Bandleader;
tt0072562;nm1293885;Various;
tt0072562;nm0005218;Various;
tt0072562;nm3846408;Self - Weekend Update Anchor;
tt0072562;nm3324982;Various;
tt0072562;nm0837177;Various;
tt0072562;nm0005265;Various;
tt0079660;nm0001735;Dianne;
tt0079660;nm0430151;Jeff;
tt0079660;nm0000004;Eric;
tt0079660;nm0001018;Wayne;
tt0079660;nm0002144;Dr. Hoffman;
tt0079660;nm0377750;Art Kopple;
tt0079660;nm0504064;Mrs. Vantil;
tt0079660;nm0396216;Pamela Shaw;
tt0079660;nm0060248;David Brinks;
tt0079660;nm0334057;The Fisherman;
tt0079660;nm0430119;Dylan;
tt0079660;nm0585229;Burt;
tt0079660;nm0193930;Bartender;
tt0079660;nm0713299;Man in Bar;
tt0079660;nm0567330;Desk Clerk;
tt0079660;nm4929710;Sue Ann;
tt0079660;nm0001753;Sandy;
tt0079660;nm0683851;Dianne Age 13;
tt0076816;nm0000004;Jake Blues;
tt0076816;nm0000101;Elwood Blues;
tt0076816;nm0606541;Self;
tt0076816;nm0000195;Self;
tt0076816;nm0628170;Self;
tt0076816;nm0705717;Self;
tt0076816;nm0020789;Self;
tt0076816;nm0004717;Self;
tt0076816;nm1076058;Self;
tt0076816;nm0248998;Self;
tt0076816;nm0557653;Self;
tt0076816;nm0573118;Self;
tt0076816;nm0664843;Self;
tt0076816;nm0680603;Self;
tt0076816;nm0000607;Paul Oberon;
tt0076816;nm0188936;Self - Blues Brothers Band;
tt0076816;nm0540519;Self - Blues Brothers Band;
tt0076816;nm0547678;Self - Blues Brothers Band;
tt0077621;nm0000197;Henry Moon;
tt0077621;nm0005460;Julia Tate;
tt0077621;nm0000502;Towfield;
tt0077621;nm0000004;Hector;
tt0077621;nm0001021;Hermine;
tt0077621;nm0103071;Sheriff Kyle;
tt0077621;nm0606628;Big Abe;
tt0077621;nm0000362;Hog;
tt0077621;nm0910145;Coogan;
tt0077621;nm0721732;Polty;
tt0077621;nm0026035;Mrs. Anderson;
tt0077621;nm0808313;Mr. Anderson;
tt0077621;nm0282439;Mrs. Haber;
tt0077621;nm0000893;Mr. Haber;
tt0077621;nm0126337;Mrs. Warren;
tt0077621;nm0580732;Mr. Warren;
tt0077621;nm0494815;Parson Weems;
tt0077621;nm0772943;Florence;
tt0077975;nm0000004;John Blutarsky;
tt0077975;nm0000261;Katy;
tt0077975;nm0001371;Larry Kroger;
tt0077975;nm0299122;Kent Dorfman;
tt0077975;nm0582420;Doug Neidermeyer;
tt0077975;nm0919875;Mandy Pepperidge;
tt0077975;nm0006700;Babs Jansen;
tt0077975;nm0202318;Greg Marmalard;
tt0077975;nm0000102;Chip Diller;
tt0077975;nm0448469;Stork;
tt0077975;nm0588082;Hardbar;
tt0077975;nm0095041;B.B.;
tt0077975;nm0927042;Robert Hoover;
tt0077975;nm0001513;Eric Stratton;
tt0077975;nm0726200;Donald Schoenstein;
tt0077975;nm0569226;Daniel Simpson Day;
tt0077975;nm0199672;Mothball;
tt0077975;nm0000661;Dave Jennings;
tt0077147;nm0001385;Dirk McQuickly;
tt0077147;nm0357032;Barry Wom;
tt0077147;nm0268813;Stig O'Hara;
tt0077147;nm0409183;Ron Nasty;
tt0077147;nm0001589;Eric Manchester;
tt0077147;nm0365600;The Interviewer;
tt0077147;nm0415588;Martini;
tt0077147;nm0000004;Ron Decline;
tt0077147;nm0000101;Brian Thigh;
tt0077147;nm0705717;Mrs. Emily Pules;
tt0077147;nm0000195;Bill Murray the K.;
tt0077147;nm0852438;Mrs. Iris Mountbatten;
tt0077147;nm0939976;A Hells Angel;
tt0077147;nm0063027;Leggy Mountbatten;
tt0077147;nm0941146;Arthur Sultan;
tt0077147;nm0153055;A Queen of England;
tt0077147;nm0921967;The Bigamy Sisters;
tt0077147;nm0291253;Decline's Henchman;
tt0775426;nm0000101;Cop #1;
tt0775426;nm1274814;Themselves - Band;
tt0775426;nm0000004;Cop #2;
tt0775426;nm1352537;Self - drummer;
tt0775426;nm0418629;Self - Beach Boys member;
tt0775426;nm0426552;Self - Beach Boys member;
tt0775426;nm0522385;Self - Beach Boys member;
tt0775426;nm0663026;Self;
tt0775426;nm0933092;Self - Beach Boys member;
tt0775426;nm0933136;Self - Beach Boys member;
tt0775426;nm0565371;Self;
tt0775426;nm0005200;Self;
tt0073691;nm0223619;Narrateur;
tt0073691;nm0078355;Le chef M'Bulu;
tt0073691;nm0136789;Le second siamois;
tt0073691;nm0870389;Le premier siamois;
tt0073691;nm0256053;La reine Bazonga;
tt0073691;nm0858494;June;
tt0073691;nm0024919;Shame;
tt0073691;nm0241498;Le journaliste à la radio;
tt0073691;nm0686267;Le professeur Cedric Addlepate;
tt0073691;nm0046133;Steffanie Starlet;
tt0073691;nm0208782;Brutish;
tt0073691;nm0714485;La nurse;
tt0073691;nm0674987;Narrator;
tt0073691;nm0001302;Chief M'Bulu;
tt0073691;nm0241893;Charles of the Pits #2;
tt0073691;nm0236519;Charles of the Pits #1;
tt0073691;nm0109169;Queen Bazonga;
tt0073691;nm0695104;June;
tt0301538;nm0000004;Various;
tt0301538;nm0000331;Various;
tt0301538;nm0183429;Various;
tt0301538;nm0001302;Various;
tt0301538;nm0414579;Various;
tt0301538;nm0329340;Various;
tt0301538;nm0687029;Various;
tt9121232;nm0027683;Self;
tt9121232;nm10187301;Self;
tt9121232;nm0000005;;
tt9121232;nm10187303;Self;
tt9121232;nm10187302;Self;
tt9121232;nm7120230;Ingmar Bergman (voice);
tt9121232;nm9924880;Narrator;
tt0119496;nm0014062;Uncle Carl Åkerblom;
tt0119496;nm0724688;Pauline Thibualt;
tt0119496;nm0430746;Osvald Vogler;
tt0119496;nm0000278;Karin Bergman;
tt0119496;nm0084909;Anna Åkerblom;
tt0119496;nm0252499;Klovnen Rigmor;
tt0119496;nm0256890;Märta Lundberg;
tt0119496;nm0292708;Emma Vogler;
tt0119496;nm0474648;Sister Stella;
tt0119496;nm0511524;Johan Egerman;
tt0119496;nm0001780;Petrus Landahl;
tt0119496;nm0039689;Fredrik Blom;
tt0119496;nm0084910;Mia Falk;
tt0119496;nm0484736;Alma Berglund;
tt0119496;nm0632151;Stefan Larsson;
tt0119496;nm0635146;Karin Persson;
tt0119496;nm0677429;Algot Frövik;
tt0119496;nm0678555;Hanna Apelblad;
tt0073822;nm0170396;Sarastro;
tt0073822;nm0478043;Tamino;
tt0073822;nm0882091;Pamina;
tt0073822;nm0353320;Papageno;
tt0073822;nm0259287;Papagena;
tt0073822;nm0038012;Första damen;
tt0073822;nm0891289;Andra damen;
tt0073822;nm0806886;Tredje damen;
tt0073822;nm0635095;Nattens Drottning;
tt0073822;nm0880417;Monostatos;
tt0073822;nm0845295;Talaren;
tt0073822;nm0423885;Andra prästen;
tt0073822;nm0699604;Första prästen;
tt0073822;nm0038105;Vakt i Prövningens Hus;
tt0073822;nm0233886;Vakt i Prövningens Hus;
tt0073822;nm0902415;Tredje gossen;
tt0073822;nm0472229;Andra gossen;
tt0073822;nm0540230;Första gossen;
tt0070644;nm0880521;Marianne;
tt0070644;nm0430746;Johan;
tt0070644;nm0000761;Katarina;
tt0070644;nm0511458;Eva;
tt0070644;nm0540300;Peter;
tt0070644;nm0287606;Modern;
tt0070644;nm0635959;Arne;
tt0070644;nm0908371;Fru Palm, journalist;
tt0070644;nm0547140;Eva, 12 år;
tt0070644;nm0074822;Karin, syster till Eva;
tt0070644;nm0000005;Pressfotografens röst;
tt0070644;nm0386113;Fru Jacobi;
tt0069467;nm0027683;Agnes;
tt0069467;nm0880521;Maria;
tt0069467;nm0843306;Anna;
tt0069467;nm0862026;Karin;
tt0069467;nm0252244;Isak;
tt0069467;nm0318676;Storyteller;
tt0069467;nm0430746;David;
tt0069467;nm0605786;Joakim;
tt0069467;nm0959813;Fredrik;
tt0069467;nm0000005;Narrator;
tt0069467;nm0902894;Spectator;
tt0069467;nm0074822;Maria as a Child;
tt0069467;nm0137324;Spectator;
tt0069467;nm0321549;Anna's Daughter;
tt0069467;nm0423943;Undertaker;
tt0069467;nm0423980;Undertaker;
tt0069467;nm0516566;Spectator;
tt0069467;nm0526464;Spectator;
tt0064793;nm0880521;Anna Fromm;
tt0064793;nm0000761;Eva Vergérus;
tt0064793;nm0001884;Andreas Winkelman;
tt0064793;nm0430746;Elis Vergérus;
tt0064793;nm0375167;Johan Andersson;
tt0064793;nm0299827;Verner;
tt0064793;nm1218448;;
tt0064793;nm0000005;Narrator;
tt0064793;nm0116305;Woman in Dream;
tt0064793;nm0137324;Police Officer;
tt0064793;nm0252253;Woman in Dream;
tt0064793;nm0386113;Woman in Dream;
tt0064793;nm0392331;Verner's Wife;
tt0064793;nm0439468;Woman in Dream;
tt0064793;nm0472112;Katarina;
tt0064793;nm0678534;Johan's Sister;
tt0064793;nm0928033;Police Officer;
tt0064793;nm0326675;Woman in Dream;
tt0064897;nm0862026;Thea Winkelmann;
tt0064897;nm0252244;Sebastian Fisher;
tt0064897;nm0085038;Hans Winkelmann;
tt0064897;nm0375167;Judge Dr. Abrahamson;
tt0064897;nm0000005;Priest;
tt0048272;nm0196992;Susanne;
tt0048272;nm0027683;Doris;
tt0048272;nm0085038;Otto Sönderby, Consul;
tt0048272;nm0658073;Mr. Henrik Lobelius;
tt0048272;nm0484736;Mrs. Lobelius;
tt0048272;nm0071422;Mr. Magnus;
tt0048272;nm0511409;Palle Palt;
tt0048272;nm0373178;Marianne;
tt0048272;nm0259001;Katja;
tt0048272;nm0699604;Man on the train;
tt0048272;nm0879541;Man on the train;
tt0048272;nm0037085;Woman at bakery;
tt0048272;nm0045689;Waitress at second bakery;
tt0048272;nm0000005;Man with Poodle;
tt0048272;nm0075099;Woman at bakery;
tt0048272;nm0084761;Photographer;
tt0048272;nm0085007;Mrs. Berger;
tt0048272;nm0246920;Photographer in Modefoto's studio;
tt0047167;nm0196992;Marianne Erneman;
tt0047167;nm0085038;David Erneman;
tt0047167;nm0518337;Susanne Verin;
tt0047167;nm0027683;Nix Erneman;
tt0047167;nm0344958;Carl-Adam;
tt0047167;nm0935389;Professor Henrik Erneman;
tt0047167;nm0717815;Lise;
tt0047167;nm0253345;Sam;
tt0047167;nm0085007;Svea Erneman;
tt0047167;nm0247954;Nurse Lisa;
tt0047167;nm0299827;Vicar;
tt0047167;nm0011824;Bartender;
tt0047167;nm0000005;Narrator;
tt0047167;nm0076607;Guest at Wedding;
tt0047167;nm0087195;Guest at Wedding;
tt0047167;nm0097195;Gentleman;
tt0047167;nm0112536;Dancer in Bar;
tt0047167;nm0252290;Guest at Wedding;
tt0044811;nm0084909;Rakel;
tt0044811;nm0196992;Karin;
tt0044811;nm0632274;Marta;
tt0044811;nm0540311;Martin Lobelius;
tt0044811;nm0085038;Fredrik Lobelius;
tt0044811;nm0392191;Eugen Lobelius;
tt0044811;nm0474649;Kaj;
tt0044811;nm0851408;Annette;
tt0044811;nm0922615;Paul Lobelius;
tt0044811;nm0027676;Maj;
tt0044811;nm0084761;Henrik Lobelius;
tt0044811;nm0027851;Garbage man;
tt0044811;nm0033390;Rut, nurse;
tt0044811;nm0074530;Dancer at the nightclub;
tt0044811;nm0000005;Man in the Stairs at the Gynecologist's;
tt0044811;nm0111195;Ms. Brogren, nurse;
tt0044811;nm0259171;Musician at the nightclub;
tt0044811;nm0278980;Jens, Karin's boy;
tt0043048;nm0632274;Marta Olsson;
tt0043048;nm0645041;Stig Eriksson;
tt0043048;nm0540311;Marcel;
tt0043048;nm0252476;Mikael Bro;
tt0043048;nm0137808;Nelly Bro;
tt0043048;nm0803705;Sönderby;
tt0043048;nm0043525;Lasse - Age 3;
tt0043048;nm0000005;Expecting Father at the Maternity Ward;
tt0043048;nm0090943;Guest at Marta's Birthday Party;
tt0043048;nm0097195;Expecting Father at the Maternity ward;
tt0043048;nm0116327;Concert Hall Doorkeeper;
tt0043048;nm0252321;;
tt0043048;nm0296082;Lisa - Age 3;
tt0043048;nm0084962;Nurse;
tt0043048;nm0115591;Mother at the Maternity Ward;
tt0043048;nm0392200;Lisa;
tt0043048;nm0392331;Nurse;
tt0043048;nm0405341;Toy Shop Assistant;
tt0041998;nm0377397;Ruth;
tt0041998;nm0540311;Bertil;
tt0041998;nm0854996;Viola;
tt0041998;nm0252475;Dr. Rosengren;
tt0041998;nm0625624;Valborg;
tt0041998;nm0252416;Raoul;
tt0041998;nm0826503;Astrid;
tt0041998;nm0927711;Miss Henriksson;
tt0041998;nm0027646;Man on Train;
tt0041998;nm0027851;Doorkeeper;
tt0041998;nm0037086;German Ticket Collector;
tt0041998;nm0000005;Train Passenger;
tt0041998;nm0116305;Nurse;
tt0041998;nm0283388;Priest;
tt0041998;nm0138133;Glass Worker;
tt0041998;nm0318676;Lady at Hotel;
tt0041998;nm0340026;Newspaper Deliverer;
tt0041998;nm0353528;Priest;
tt0040622;nm0955195;Ingrid;
tt0040622;nm0540311;Bengt Vyldeke;
tt0040622;nm0935389;The Vicar;
tt0040622;nm0927711;Mrs. Schröder;
tt0040622;nm0512126;Agneta;
tt0040622;nm0096737;Lovisa;
tt0040622;nm0405633;Kruge;
tt0040622;nm0085038;Klasson;
tt0040622;nm0252416;Ebbe;
tt0040622;nm0163163;Augustin Schröder;
tt0040622;nm0253345;Otto Klemens;
tt0040622;nm0029262;Evert;
tt0040622;nm0517690;Einar Born;
tt0040622;nm0350459;Blanche;
tt0040622;nm0511409;Hedström;
tt0040622;nm0282499;Hjördis;
tt0040622;nm0011788;Dinner Guest;
tt0040622;nm0028280;Sylvia;
tt0039834;nm0530571;Kapten Alexander Blom;
tt0039834;nm0511288;Alice Blom;
tt0039834;nm0540311;Johannes Blom;
tt0039834;nm0294892;Sally;
tt0039834;nm0108946;Selma;
tt0039834;nm0678534;Sofi;
tt0039834;nm0469802;Hans;
tt0039834;nm0596415;Bertil;
tt0039834;nm0375167;Pekka;
tt0039834;nm0294882;Variety hall owner;
tt0039834;nm0405633;Customs officer;
tt0039834;nm0007524;Young girl at the beach;
tt0039834;nm0025945;Man;
tt0039834;nm0000005;Man Wearing a Beret at the Funfair;
tt0039834;nm0075115;Blom's companion;
tt0039834;nm0085003;Older man;
tt0039834;nm0097526;Girl on the street;
tt0039834;nm0386114;Blom's companion;
tt0036914;nm0433512;Caligula;
tt0036914;nm0458033;Jan-Erik Widgren;
tt0036914;nm0955195;Bertha Olsson;
tt0036914;nm0935389;The Headmaster;
tt0036914;nm0147785;Pippi;
tt0036914;nm0085021;Doctor Nilsson;
tt0036914;nm0729959;Mr. Widgren;
tt0036914;nm0033390;Mrs. Widgren;
tt0036914;nm0596415;Pettersson;
tt0036914;nm0096737;Caligula's Mother;
tt0036914;nm3786988;Student;
tt0036914;nm0645034;Aunt Elisabeth;
tt0036914;nm0021694;Student;
tt0036914;nm0022005;Teacher;
tt0036914;nm0000005;Voice on the Radio;
tt0036914;nm0075115;Östergren - Student;
tt0036914;nm0085038;Teacher;
tt0036914;nm0136828;Student;
tt0084914;nm0000006;Golda Meir;
tt0084914;nm0000885;Sen. Durward;
tt0084914;nm0184429;Hubert Humphrey;
tt0084914;nm0001114;Young Golda;
tt0084914;nm0413271;Lou Kaddar;
tt0084914;nm0005162;Anwar Sadat;
tt0084914;nm0000559;Morris Meyerson;
tt0084914;nm0860233;Ariel;
tt0084914;nm0060766;Sir Stuart Ross;
tt0084914;nm0074672;Stampler;
tt0084914;nm0090124;Mr. Macy;
tt0084914;nm0209095;David Ben-Gurion;
tt0084914;nm0287687;Major Orde Wingate;
tt0084914;nm0001329;King Abdullah;
tt0084914;nm0537158;Journalist;
tt0084914;nm0333220;Moshe Dayan;
tt0084914;nm0851742;Yoel Nesher;
tt0084914;nm5165206;Sheyna;
tt0077711;nm0000006;Charlotte Andergast;
tt0077711;nm0880521;Eva;
tt0077711;nm0638784;Helena;
tt0077711;nm0084917;Viktor;
tt0077711;nm0024931;Charlotte's private secretary;
tt0077711;nm0051931;Uncle Otto;
tt0077711;nm0085038;Paul;
tt0077711;nm0430746;Josef;
tt0077711;nm0530621;Leonardo;
tt0077711;nm0689433;Piano instructor;
tt0077711;nm0880519;Eva as a child;
tt0077711;nm0902369;Nurse;
tt0077711;nm0927732;Professor;
tt0074878;nm0591485;Nina;
tt0074878;nm0000006;Contessa Sanziani;
tt0074878;nm0000964;Count Sanziani;
tt0074878;nm0283754;Mario Morello;
tt0074878;nm0042106;Valentina;
tt0074878;nm0275213;Antonio Vicari;
tt0074878;nm0178731;Hotel Manager;
tt0074878;nm0415049;Hotel Porter;
tt0074878;nm0721073;Charles Van Maar;
tt0074878;nm0346315;Gabriele d'Orazio;
tt0074878;nm3783323;Kaiser Wilhelm;
tt0074878;nm0000618;Sister Pia;
tt0074878;nm0623443;Tewfik;
tt0074878;nm4164388;Restaurant Owner;
tt0074878;nm0380881;Cook;
tt0074878;nm0822268;Reporter;
tt0074878;nm0166706;Hotel Forum Porter;
tt0074878;nm0648615;Hotel Forum Manager;
tt0071877;nm0001215;Hercule Poirot;
tt0071877;nm0000002;Mrs. Harriet Hubbard;
tt0071877;nm0000006;Greta Ohlsson;
tt0071877;nm0000125;Col. Arbuthnot;
tt0071877;nm0000842;Bianchi;
tt0071877;nm0000302;Countess Elena Andrenyi;
tt0071877;nm0144045;Pierre Paul Michel;
tt0071877;nm0000024;Beddoes;
tt0071877;nm0384908;Princess Natalia Dragomiroff;
tt0071877;nm0000578;Hector McQueen;
tt0071877;nm0000603;Mary Debenham;
tt0071877;nm0731499;Hildegarde Schmidt;
tt0071877;nm0001847;Ratchett;
tt0071877;nm0001868;Count Andrenyi;
tt0071877;nm0086780;Hardman;
tt0071877;nm0183459;Doctor Constantine;
tt0071877;nm0703615;Antonio Foscarelli;
tt0071877;nm0229943;Concierge;
tt0070079;nm0000006;Mrs. Frankweiler;
tt0070079;nm0695110;Claudia;
tt0070079;nm0233380;Jamie;
tt0070079;nm0741394;Saxonburg;
tt0070079;nm0612321;Mr. Kincaid;
tt0070079;nm0425133;Mrs. Kincaid;
tt0070079;nm0001404;Schoolteacher;
tt0070079;nm0843332;Museum Director;
tt0070079;nm0783467;Museum Secretary;
tt0070079;nm0175574;Kevin Kincaid;
tt0070079;nm0358603;Brucie;
tt0070079;nm0877069;Counterman;
tt0070079;nm0502415;Guard;
tt0070079;nm0655502;Guard;
tt0070079;nm1343549;Guard;
tt0070079;nm0269549;Guard;
tt0070079;nm0314900;Guard;
tt0070079;nm0168649;Museum Janitor;
tt0066542;nm0000006;Libby Meredith;
tt0066542;nm0000063;Will Cade;
tt0066542;nm0915851;Roger Meredith;
tt0066542;nm0186853;Ellen;
tt0066542;nm0276169;Boy;
tt0066542;nm0339615;Ann Cade;
tt0066542;nm0797887;Bucky;
tt0066542;nm10159962;One of men in fight crowd;
tt0066542;nm4787092;Singer at Festival (segment "Oh Shenandoah");
tt0066542;nm0649055;;
tt0064117;nm0000527;Dr. Julian Winston;
tt0064117;nm0000006;Stephanie Dickinson;
tt0064117;nm0000443;Toni Simmons;
tt0064117;nm0922967;Harvey Greenfield;
tt0064117;nm0502360;Igor Sullivan;
tt0064117;nm0780005;Señor Arturo Sanchez;
tt0064117;nm0381154;Mrs. Durant;
tt0064117;nm0115474;Georgia;
tt0064117;nm0153407;Mr. Shirley - Record Store Manager;
tt0064117;nm0757266;Miss Dickinson's Nephew;
tt0064117;nm0118504;Club Patron;
tt0064117;nm2565943;Waitress;
tt0064117;nm1561431;First Waiter;
tt0064117;nm0162742;Club Patron;
tt0064117;nm0191784;Man dancing in club;
tt0064117;nm1711102;Parcel Post Man;
tt0064117;nm0349307;Record Store Customer;
tt0064117;nm0364984;Third Waiter;
tt0233023;nm0335519;Laura;
tt0233023;nm0447913;Lieutenant Hammond;
tt0233023;nm0233140;Themselves;
tt0233023;nm0140792;Self;
tt0233023;nm0000578;Charles Snell;
tt0233023;nm0000273;Barney Kempinski;
tt0233023;nm0000051;Otto Hoffman;
tt0233023;nm0001379;Narrator;
tt0233023;nm0656183;Woman;
tt0233023;nm0001673;Royal Earle Thompson;
tt0233023;nm0625699;Carlos O'Connor;
tt0233023;nm0926183;Steve;
tt0233023;nm0714878;Sir Simon Canterville;
tt0233023;nm0731772;Ben Weldon;
tt0233023;nm0201239;Self;
tt0233023;nm0296484;Self - Host;
tt0233023;nm0432208;Narrator;
tt0233023;nm0587256;Adele;
tt0062306;nm0009255;Interviewer (and Narrator);
tt0062306;nm0019244;Jacob Landelius;
tt0062306;nm0027683;Woman in Hotel Room;
tt0062306;nm0074757;Daniel Bergman;
tt0062306;nm0000006;Mathilde Hartman;
tt0062306;nm0085038;Paul Hartman;
tt0062306;nm0112560;Jeanette Ribbing;
tt0062306;nm0252299;Mr. Svensk;
tt0062306;nm0287006;The Naked Girl;
tt0062306;nm0335098;Sofi Lundblad;
tt0062306;nm0484736;Margareta Svensk;
tt0062306;nm0488097;Käbi Laretei;
tt0062306;nm0632169;Birgit Nilsson;
tt0062306;nm0646635;Jeanette Ribbing's Son;
tt0062306;nm0851422;Man in Hotel Room;
tt0062306;nm0922586;Stig Westerberg;
tt0061794;nm0000006;A Woman;
tt0059927;nm0000006;Gerda Millett;
tt0059927;nm0001322;The Marquess of Frinton;
tt0059927;nm0000511;Mae Jenkins;
tt0059927;nm0603402;The Marchioness of Frinton;
tt0059927;nm0001715;Paolo Maltese;
tt0059927;nm0001725;Davich;
tt0059927;nm0001128;Stefano;
tt0059927;nm0138770;Joey Friedlander;
tt0059927;nm0340205;Hortense Astor;
tt0059927;nm0700803;Fane;
tt0059927;nm0394588;Harnsworth;
tt0059927;nm0672886;Assistant Car Salesman;
tt0059927;nm0191745;Norwood;
tt0059927;nm0514263;Lady St. Simeon;
tt0059927;nm0779211;Taylor;
tt0059927;nm0669363;Osborn;
tt0059927;nm0592109;Duchesse d'Angouleme;
tt0059927;nm0039510;Albanian Ambassador;
tt0058724;nm0000006;Karla Zachanassian;
tt0058724;nm0000063;Serge Miller;
tt0058724;nm0832375;Doctor;
tt0058724;nm0885123;Town Painter;
tt0058724;nm0202405;Lawyer Bardick;
tt0058724;nm0240638;Police Officer Fisch;
tt0058724;nm0088083;Police Captain Dobrik;
tt0058724;nm0618411;Teacher;
tt0058724;nm0775650;Mayor;
tt0058724;nm0824284;Minister;
tt0058724;nm0181305;Mathilda Miller;
tt0058724;nm0218464;Anya;
tt0058724;nm0018946;Client;
tt0058724;nm2395949;;
tt0058724;nm0046187;Client;
tt0058724;nm0079364;;
tt0058724;nm0970748;Albert;
tt0058724;nm2393949;Painter's Wife;
tt0057135;nm0000006;Hedda Gabler;
tt0057135;nm0714878;George Tesman;
tt0057135;nm0724732;Judge Brack;
tt0057135;nm0002145;Ejlert Lovborg;
tt0057135;nm0358251;Mrs. Elvsted;
tt0057135;nm0419982;Miss Tesman;
tt0057135;nm0890038;Berte;
tt0207317;nm0713421;Auguste Roussel;
tt0207317;nm0481412;Françoise;
tt0207317;nm0688497;Georges Flower;
tt0207317;nm0136789;Albert, le beau-frère;
tt0207317;nm0657404;Boyer de l'Ain;
tt0207317;nm0077985;La servante d'Auguste;
tt0207317;nm0699510;Dupont;
tt0207317;nm0040933;Un photographe;
tt0207317;nm0046148;Le photographe chanceux;
tt0207317;nm0072896;Le journaliste de France-Soir;
tt0207317;nm0000006;Cameo Appearance;
tt0207317;nm0087177;Un administrateur;
tt0207317;nm0110466;L'employé du garage;
tt0207317;nm0001012;Cameo Appearance;
tt0207317;nm0152026;Le ministre;
tt0207317;nm0153441;;
tt0207317;nm0220997;Le récitant;
tt0207317;nm0241592;;
tt0054936;nm0000006;Paula Tessier;
tt0054936;nm0598971;Roger Demarest;
tt0054936;nm0000578;Philip Van der Besh;
tt0054936;nm0484829;Mrs. Van der Besh;
tt0054936;nm0245240;Maître Fleury;
tt0054936;nm0485388;First Maisie;
tt0054936;nm0164810;Second Maisie;
tt0054936;nm0580440;Third Maisie;
tt0054936;nm0499315;Alice;
tt0054936;nm0846357;Gaby;
tt0054936;nm0395004;Queen's Counsel;
